Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM 1K,LSRAM 18K,Math (18x18),Chip Globals,PLL,DLL
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_21/MSC_i_44/mem_mem_0_5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_21/MSC_i_44/mem_mem_0_6/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_21/MSC_i_44/mem_mem_0_7/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_21/MSC_i_44/mem_mem_0_8/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_21/MSC_i_44/mem_mem_0_9/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_47/Primitives,195,275,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_49/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_50/MSC_i_51/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_50/MSC_i_52/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_50/MSC_i_53/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_50/MSC_i_54/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/MSC_i_50/MSC_i_55/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_48/Primitives,5,5,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_56/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_57/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_59/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_60/MSC_i_61/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_60/MSC_i_62/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_60/MSC_i_63/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_60/MSC_i_64/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/MSC_i_60/MSC_i_65/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/MSC_i_58/Primitives,5,5,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_46/Primitives,54,14,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/Primitives,8,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_1/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_3/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_4/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_6/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_45/MSC_i_66/mem_mem_0_7/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_69/Primitives,95,131,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_71/Primitives,7,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_73/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_74/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_75/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_76/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_77/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_78/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_79/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/MSC_i_72/MSC_i_80/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_70/Primitives,8,8,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_82/Primitives,2,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_84/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_85/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_86/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_87/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_88/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_89/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_90/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/MSC_i_83/MSC_i_91/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/MSC_i_81/Primitives,8,8,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_68/Primitives,64,18,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/Primitives,0,0,72,72,0,0,0,2,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_1_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_1_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_1_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_67/MSC_i_92/mem_mem_0_1_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_10/MSC_i_11/Primitives,142,206,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_10/Primitives,33,25,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/Primitives,6,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_1/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_3/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_4/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_9/MSC_i_12/mem_mem_0_5/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/Primitives,0,0,144,144,0,0,0,4,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_1_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_1_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_1_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_1_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_2_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_2_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_2_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_2_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_3_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_3_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_3_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_118/mem_mem_0_3_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_108/Primitives,2,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_110/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_111/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_112/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_113/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_114/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_115/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_116/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/MSC_i_109/MSC_i_117/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_107/Primitives,8,8,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_95/Primitives,283,395,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_97/Primitives,7,0,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_100/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_101/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_102/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_103/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_104/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_105/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_106/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/MSC_i_98/MSC_i_99/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/MSC_i_96/Primitives,8,8,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/MSC_i_93/MSC_i_94/Primitives,57,18,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/MSC_i_8/Primitives,529,1482,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/MSC_i_4/Primitives,163,402,0,0,0,0,0,0,0,0,0,0
DDR4_0/MSC_i_0/MSC_i_1/Primitives,0,132,0,0,0,0,0,0,0,0,0,0
DDR4_0/Primitives,0,2,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/masterstage_0/Primitives,66,36,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/masterstage_0/address_decode/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/masterstage_0/default_slave_sm/Primitives,2,1,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/slavestage_6/Primitives,21,1,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/slavestage_6/slave_arbiter/Primitives,17,13,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/slavestage_7/Primitives,53,1,0,0,0,0,0,0,0,0,0,0
IO_0/AHB_MMIO_0/AHB_MMIO_0/matrix4x16/slavestage_7/slave_arbiter/Primitives,17,13,0,0,0,0,0,0,0,0,0,0
IO_0/AHBtoAPB_0/AHBtoAPB_0/U_AhbToApbSM/Primitives,24,9,0,0,0,0,0,0,0,0,0,0
IO_0/AHBtoAPB_0/AHBtoAPB_0/U_ApbAddrData/Primitives,13,40,0,0,0,0,0,0,0,0,0,0
IO_0/AHBtoAPB_0/AHBtoAPB_0/U_PenableScheduler/Primitives,2,2,0,0,0,0,0,0,0,0,0,0
IO_0/APB_PERIPHERALS_0/APB_PERIPHERALS_0/Primitives,4,0,0,0,0,0,0,0,0,0,0,0
IO_0/APB_PERIPHERALS_0/APB_PERIPHERALS_0/u_mux_p_to_b3/Primitives,34,0,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/Primitives,3,0,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/UCC/Primitives,162,134,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/UCC/UCLKMUX1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/UCON/Primitives,8,0,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/URF/Primitives,73,43,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/URXF/Primitives,34,18,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/UTXF/Primitives,33,18,0,0,0,0,0,0,0,0,0,0
IO_0/CoreSPI_0_0/CoreSPI_0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
IO_0/GPIO_0/GPIO_0/Primitives,73,44,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/COREAHBLSRAM_PF_0/U_LSRAM_64kBytes_COREAHBLSRAM_PF_0_AHBLSramIf/Primitives,21,28,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/COREAHBLSRAM_PF_0/U_SramCtrlIf/Primitives,12,36,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST3/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R0C0_AND_INST4/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R10C0_AND_INST1/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
IO_0/LSRAM_64kBytes_0/PF_TPSRAM_AHB_AXI_0/LSRAM_64kBytes_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM_R10C0_AND_INST2/Primitives,1,0,0,0,0,0,0,0,0,0,0,0
